Complaint Datetime,Case Number,Signal Suffix,CAD Signal Code Description,Grid Code,Address String,Latitude,Longitude,City,State,year,month,yearmonth
6/7/2012 23:09,PD120607216828,14,CONDUCT INVESTIGATION,966,3026 NW 52ND ST,25.82176426,-80.24541176,Miami Dade County,FL,2012,6,150
6/9/2012 5:09,PD120609218526,14,CONDUCT INVESTIGATION,917,2733 NW 61ST ST,25.83036595,-80.24145152,Miami Dade County,FL,2012,6,150
6/9/2012 20:45,PD120609219442,14,CONDUCT INVESTIGATION,918,2200 NW 57TH ST,25.82646172,-80.23384202,Miami Dade County,FL,2012,6,150
6/9/2012 21:38,PD120609219510,14,CONDUCT INVESTIGATION,862,2568 NW 67TH ST,25.83533474,-80.23996441,Miami Dade County,FL,2012,6,150
6/9/2012 21:53,PD120609219523,14,CONDUCT INVESTIGATION,966,3096 NW 51ST ST,25.82050657,-80.24660432,Miami Dade County,FL,2012,6,150
6/9/2012 22:07,PD120609219536,14,CONDUCT INVESTIGATION,966,3096 NW 51ST ST,25.82050657,-80.24660432,Miami Dade County,FL,2012,6,150
6/9/2012 23:08,PD120609219592,14,CONDUCT INVESTIGATION,918,2200 NW 57TH ST,25.82646172,-80.23384202,Miami Dade County,FL,2012,6,150
6/9/2012 23:17,PD120609219605,14,CONDUCT INVESTIGATION,918,2501 NW 58TH ST,25.82810665,-80.23980128,Miami Dade County,FL,2012,6,150
6/9/2012 23:18,PD120609219610,14,CONDUCT INVESTIGATION,919,1971 NW 56TH ST,25.82672126,-80.23011086,Miami Dade County,FL,2012,6,150
6/10/2012 0:09,PD120610219660,14,CONDUCT INVESTIGATION,1019,2462 NW 44TH ST,25.81515322,-80.23765714,Miami Dade County,FL,2012,6,150
6/10/2012 0:16,PD120610219705,14,CONDUCT INVESTIGATION,918,2200 NW 57TH ST,25.82646172,-80.23384202,Miami Dade County,FL,2012,6,150
6/10/2012 0:19,PD120610219683,14,CONDUCT INVESTIGATION,1018,4420 NW 30TH AVE,25.81559051,-80.2447111,Miami Dade County,FL,2012,6,150
6/10/2012 0:47,PD120610219731,14,CONDUCT INVESTIGATION,966,2720 NW 51ST ST,25.82068806,-80.24109936,Miami Dade County,FL,2012,6,150
6/10/2012 1:53,PD120610219834,14,CONDUCT INVESTIGATION,739,NW 17TH AVE & NW 95TH ST,25.8611867,-80.2258905,Miami Dade County,FL,2012,6,150
6/10/2012 19:11,PD120610220718,14,CONDUCT INVESTIGATION,966,2757 NW 48TH ST,25.81860534,-80.24192387,Miami Dade County,FL,2012,6,150
6/10/2012 20:41,PD120610220822,14,CONDUCT INVESTIGATION,1019,2335 NW 43RD ST,25.8150077,-80.23506625,Miami Dade County,FL,2012,6,150
6/10/2012 22:09,PD120610220916,14,CONDUCT INVESTIGATION,966,2925 NW 50TH ST,25.82019747,-80.24320398,Miami Dade County,FL,2012,6,150
6/11/2012 13:13,PD120611221616,14,CONDUCT INVESTIGATION,919,NW 20TH AVE & NW 61ST BLK,25.83069976,-80.22996979,Miami Dade County,FL,2012,6,150
6/11/2012 17:41,PD120611222022,14,CONDUCT INVESTIGATION,967,5200 NW 26TH AVE,25.82284109,-80.24004143,Miami Dade County,FL,2012,6,150
6/11/2012 19:53,PD120611222228,14,CONDUCT INVESTIGATION,919,1940 NW 62ND ST,25.83151703,-80.22957747,Miami Dade County,FL,2012,6,150
6/12/2012 21:26,PD120612223824,14,CONDUCT INVESTIGATION,917,2957 NW 55TH ST,25.82505012,-80.2439837,Miami Dade County,FL,2012,6,150
6/13/2012 1:02, ,15,MEET AN OFFICER,967,5276 NW 25TH AVE,25.82286096,-80.23883703,Miami Dade County,FL,2012,6,150
6/13/2012 1:47,PD120613224039,14,CONDUCT INVESTIGATION,863,6970 NW 17TH AVE,25.83818113,-80.22589452,Miami Dade County,FL,2012,6,150
6/13/2012 2:20,PD120613224053,14,CONDUCT INVESTIGATION,863,6606 NW 18TH AVE,25.83487095,-80.22724178,Miami Dade County,FL,2012,6,150
6/13/2012 3:11,PD120613224082,14,CONDUCT INVESTIGATION,863,1755 NW 69TH TER,25.83788065,-80.22632641,Miami Dade County,FL,2012,6,150
6/13/2012 4:15,PD120613224103,14,CONDUCT INVESTIGATION,863,6970 NW 17TH AVE,25.83818113,-80.22589452,Miami Dade County,FL,2012,6,150
6/13/2012 18:23,PD120613224954,14,CONDUCT INVESTIGATION,918,2363 NW 61ST ST,25.83049943,-80.23595738,Miami Dade County,FL,2012,6,150
6/14/2012 0:21,PD120614225404,14,CONDUCT INVESTIGATION,916,3235 NW 54TH ST,25.82372168,-80.24942293,Miami Dade County,FL,2012,6,150
6/14/2012 0:35,PD120614225413,14,CONDUCT INVESTIGATION,861,3080 NW 63RD ST,25.83162182,-80.24684611,Miami Dade County,FL,2012,6,150
6/14/2012 3:41,PD120614225504,14,CONDUCT INVESTIGATION,863,6970 NW 17TH AVE,25.83818113,-80.22589452,Miami Dade County,FL,2012,6,150
6/14/2012 17:42,PD120614226339,14,CONDUCT INVESTIGATION,863,6216 NW 21ST AVE,25.8316161,-80.23101547,Miami Dade County,FL,2012,6,150
6/14/2012 18:53,PD120614226445,14,CONDUCT INVESTIGATION,863,6221 NW 21ST AVE,25.83189433,-80.2304975,Miami Dade County,FL,2012,6,150
6/14/2012 22:46,PD120614226755,14,CONDUCT INVESTIGATION,917,3035 NW 60TH ST,25.82930446,-80.24581837,Miami Dade County,FL,2012,6,150
6/15/2012 0:16,PD120615226830,14,CONDUCT INVESTIGATION,5018,3895 NW 31ST AVE,25.81103591,-80.24634812,Miami Dade County,FL,2012,6,150
6/15/2012 18:58,PD120615227948,14,CONDUCT INVESTIGATION,862,6425 NW 24TH AVE,25.83331201,-80.23710528,Miami Dade County,FL,2012,6,150
6/15/2012 19:10,PD120615227974,14,CONDUCT INVESTIGATION,862,2516 NW 67TH ST,25.83534694,-80.23947615,Miami Dade County,FL,2012,6,150
6/15/2012 20:12,PD120615228062,14,CONDUCT INVESTIGATION,862,2360 NW 67TH ST,25.83525961,-80.23681209,Miami Dade County,FL,2012,6,150
6/16/2012 17:31,PD120616229105,14,CONDUCT INVESTIGATION,967,4771 NW 24TH CT,25.81770407,-80.23721987,Miami Dade County,FL,2012,6,150
6/16/2012 21:59,PD120616229431,14,CONDUCT INVESTIGATION,863,2050 NW 64TH ST,25.83280105,-80.23053137,Miami Dade County,FL,2012,6,150
6/17/2012 20:02,PD120617230634,14,CONDUCT INVESTIGATION,918,5730 NW 25TH AVE,25.82712934,-80.23895821,Miami Dade County,FL,2012,6,150
6/17/2012 21:08,PD120617230712,14,CONDUCT INVESTIGATION,863,1739 NW 68TH TER,25.83662876,-80.22597456,Miami Dade County,FL,2012,6,150
6/17/2012 21:15,PD120617230722,14,CONDUCT INVESTIGATION,918,5738 NW 25TH AVE,25.82718202,-80.23895939,Miami Dade County,FL,2012,6,150
6/18/2012 2:42,PD120618231017,14,CONDUCT INVESTIGATION,918,2200 NW 57TH ST,25.82646172,-80.23384202,Miami Dade County,FL,2012,6,150
6/18/2012 11:23,PD120618231403,14,CONDUCT INVESTIGATION,966,NW 29TH AVE & NW 51ST ST,25.82078173,-80.24273761,Miami Dade County,FL,2012,6,150
6/18/2012 12:21,PD120618231477,14,CONDUCT INVESTIGATION,917,3170 NW 60TH ST,25.82913914,-80.24857023,Miami Dade County,FL,2012,6,150
6/18/2012 19:06,PD120618232042,14,CONDUCT INVESTIGATION,968,4654 NW 21ST AVE,25.81726801,-80.23043626,Miami Dade County,FL,2012,6,150
6/19/2012 0:14,PD120619232389,14,CONDUCT INVESTIGATION,918,5748 NW 25TH AVE,25.82724787,-80.23896086,Miami Dade County,FL,2012,6,150
6/19/2012 2:14,PD120619232450,14,CONDUCT INVESTIGATION,919,1824 NW 59TH ST,25.82871214,-80.22745239,Miami Dade County,FL,2012,6,150
6/19/2012 11:56,PD120619232872,14,CONDUCT INVESTIGATION,862,6550 NW 24TH CT,25.83430514,-80.23839474,Miami Dade County,FL,2012,6,150
6/19/2012 18:32,PD120619233405,14,CONDUCT INVESTIGATION,863,6501 NW 18TH AVE,25.83424181,-80.22682955,Miami Dade County,FL,2012,6,150
6/19/2012 23:42,PD120619233747,14,CONDUCT INVESTIGATION,1021,2129 NW 45TH ST,25.81632263,-80.23124999,Miami Dade County,FL,2012,6,150
6/19/2012 23:45,PD120619233751,14,CONDUCT INVESTIGATION,863,1762 NW 70TH ST,25.83826912,-80.2264984,Miami Dade County,FL,2012,6,150
6/19/2012 23:55,PD120619233765,14,CONDUCT INVESTIGATION,862,6550 NW 24TH CT,25.83430514,-80.23839474,Miami Dade County,FL,2012,6,150
6/19/2012 23:57,PD120620233777,14,CONDUCT INVESTIGATION,863,1760 NW 65TH ST,25.83398101,-80.2262576,Miami Dade County,FL,2012,6,150
6/20/2012 21:54,PD120620234947,14,CONDUCT INVESTIGATION,918,2491 NW 58TH ST,25.82792841,-80.23876539,Miami Dade County,FL,2012,6,150
6/20/2012 23:53,PD120620235057,14,CONDUCT INVESTIGATION,918,5768 NW 25TH AVE,25.82737957,-80.23896381,Miami Dade County,FL,2012,6,150
6/21/2012 22:32,PD120621236395,14,CONDUCT INVESTIGATION,861,2831 NW 65TH ST,25.83356017,-80.24288138,Miami Dade County,FL,2012,6,150
6/21/2012 22:35,PD120621236396,14,CONDUCT INVESTIGATION,862,6372 NW 24TH PL,25.83297893,-80.2386196,Miami Dade County,FL,2012,6,150
6/21/2012 23:30,PD120621236434,14,CONDUCT INVESTIGATION,966,5020 NW 31ST AVE,25.82033075,-80.24698674,Miami Dade County,FL,2012,6,150
6/21/2012 23:30,PD120621236435,14,CONDUCT INVESTIGATION,863,6241 NW 18TH AVE,25.83245635,-80.22675318,Miami Dade County,FL,2012,6,150
6/21/2012 23:47,PD120621236448,14,CONDUCT INVESTIGATION,967,5239 NW 26TH AVE,25.82249324,-80.23966362,Miami Dade County,FL,2012,6,150
6/21/2012 23:50,PD120622236464,14,CONDUCT INVESTIGATION,8863,2112 NW 68TH TER,25.83626801,-80.23146586,Miami Dade County,FL,2012,6,150
6/21/2012 23:50,PD120621236453,14,CONDUCT INVESTIGATION,863,6906 NW 18TH AVE,25.83722916,-80.22723467,Miami Dade County,FL,2012,6,150
6/21/2012 23:51,PD120621236458,14,CONDUCT INVESTIGATION,918,2370 NW 61ST ST,25.83019655,-80.23644859,Miami Dade County,FL,2012,6,150
6/21/2012 23:52,PD120622236473,14,CONDUCT INVESTIGATION,917,3165 NW 60TH ST,25.82946628,-80.24848063,Miami Dade County,FL,2012,6,150
6/21/2012 23:53,PD120621236414,14,CONDUCT INVESTIGATION,966,4701 NW 29TH AVE,25.81719141,-80.24246198,Miami Dade County,FL,2012,6,150
6/21/2012 23:53,PD120622236479,14,CONDUCT INVESTIGATION,1018,2968 NW 46TH ST,25.81635169,-80.24393577,Miami Dade County,FL,2012,6,150
6/21/2012 23:57,PD120622236469,14,CONDUCT INVESTIGATION,862,2466 NW 63RD ST,25.83215137,-80.23856767,Miami Dade County,FL,2012,6,150
6/21/2012 23:57,PD120622236465,14,CONDUCT INVESTIGATION,1021,2127 NW 45TH ST,25.81632834,-80.23109379,Miami Dade County,FL,2012,6,150
6/21/2012 23:58,PD120622236486,14,CONDUCT INVESTIGATION,863,1754 NW 64TH ST,25.83338117,-80.22605154,Miami Dade County,FL,2012,6,150
6/22/2012 0:41,PD120622236549,14,CONDUCT INVESTIGATION,861,6502 NW 29TH AVE,25.83342201,-80.24335746,Miami Dade County,FL,2012,6,150
6/22/2012 0:49,PD120622236563,14,CONDUCT INVESTIGATION,863,1751 NW 69TH ST,25.8372241,-80.22621832,Miami Dade County,FL,2012,6,150
6/22/2012 4:17,PD120622236715,14,CONDUCT INVESTIGATION,1021,2143 NW 45TH ST,25.81631741,-80.23140011,Miami Dade County,FL,2012,6,150
6/22/2012 13:24,PD120622237206,14,CONDUCT INVESTIGATION,918,5760 NW 25TH AVE,25.82732689,-80.23896263,Miami Dade County,FL,2012,6,150
6/23/2012 0:52,PD120623237924,14,CONDUCT INVESTIGATION,863,2063 NW 64TH ST,25.83344945,-80.23063981,Miami Dade County,FL,2012,6,150
6/23/2012 22:07,PD120623238980,14,CONDUCT INVESTIGATION,917,2979 NW 56TH ST,25.82592751,-80.24431342,Miami Dade County,FL,2012,6,150
6/23/2012 23:33,PD120623239083,14,CONDUCT INVESTIGATION,8967,2200 NW 54TH ST,25.82318633,-80.23422971,Miami Dade County,FL,2012,6,150
6/24/2012 1:04,PD120624239174,14,CONDUCT INVESTIGATION,863,6501 NW 18TH AVE,25.83424181,-80.22682955,Miami Dade County,FL,2012,6,150
6/24/2012 13:47,PD120624239641,14,CONDUCT INVESTIGATION,917,2988 NW 55TH ST,25.82470844,-80.2446741,Miami Dade County,FL,2012,6,150
6/24/2012 15:46,PD120624239767,14,CONDUCT INVESTIGATION,967,2274 NW 51ST ST,25.82112291,-80.23410475,Miami Dade County,FL,2012,6,150
6/24/2012 18:13,PD120624239924,14,CONDUCT INVESTIGATION,967,2255 NW 51ST ST,25.82124033,-80.23370014,Miami Dade County,FL,2012,6,150
6/24/2012 23:15,PD120624240235,14,CONDUCT INVESTIGATION,1019,4558 NW 23RD CT,25.81639285,-80.23547903,Miami Dade County,FL,2012,6,150
6/25/2012 0:04,PD120625240305,14,CONDUCT INVESTIGATION,1019,2348 NW 46TH ST,25.81662741,-80.23535839,Miami Dade County,FL,2012,6,150
6/25/2012 4:32,PD120625240403,14,CONDUCT INVESTIGATION,967,5355 NW 27TH AVE,25.82364679,-80.240224,Miami Dade County,FL,2012,6,150
6/25/2012 12:07,PD120625240766,14,CONDUCT INVESTIGATION,966,2916 NW 51ST ST,25.82060407,-80.24318763,Miami Dade County,FL,2012,6,150
6/25/2012 21:44,PD120625241472,14,CONDUCT INVESTIGATION,1019,4288 NW 23RD AVE,25.81470817,-80.23437014,Miami Dade County,FL,2012,6,150
6/25/2012 22:26,PD120625241517,14,CONDUCT INVESTIGATION,919,5840 NW 19TH AVE,25.82873639,-80.22907238,Miami Dade County,FL,2012,6,150
6/26/2012 4:05,PD120626241756,14,CONDUCT INVESTIGATION,918,2600 NW 59TH ST,25.82845895,-80.23999838,Miami Dade County,FL,2012,6,150
6/26/2012 19:46,PD120626242768,14,CONDUCT INVESTIGATION,861,3135 NW 68TH TER,25.83600221,-80.24822462,Miami Dade County,FL,2012,6,150
6/27/2012 1:54,PD120627243118,14,CONDUCT INVESTIGATION,966,2715 NW 51ST ST,25.82090673,-80.24085549,Miami Dade County,FL,2012,6,150
6/27/2012 1:54,PD120627243123,14,CONDUCT INVESTIGATION,966,5004 NW 27TH AVE,25.8202602,-80.24070489,Miami Dade County,FL,2012,6,150
6/27/2012 5:11,PD120627243189,32,ASSAULT,1021,1914 NW 43RD ST,25.81446612,-80.22857205,Miami Dade County,FL,2012,6,150
6/27/2012 20:45,PD120627244253,14,CONDUCT INVESTIGATION,968,2155 NW 47TH TER,25.81833127,-80.23154379,Miami Dade County,FL,2012,6,150
6/27/2012 21:12,PD120627244303,14,CONDUCT INVESTIGATION,966,3096 NW 51ST ST,25.82050657,-80.24660432,Miami Dade County,FL,2012,6,150
6/28/2012 3:32,PD120628244599,14,CONDUCT INVESTIGATION,3919,1888 NW 58TH ST,25.82777592,-80.22827471,Miami Dade County,FL,2012,6,150
6/28/2012 12:01,PD120628244980,14,CONDUCT INVESTIGATION,966,5001 NW 31ST AVE,25.82025666,-80.24659222,Miami Dade County,FL,2012,6,150
6/28/2012 15:20,PD120628245246,14,CONDUCT INVESTIGATION,966,5001 NW 31ST AVE,25.82025666,-80.24659222,Miami Dade County,FL,2012,6,150
6/28/2012 19:18,PD120628245591,55,WEAPONS VIOLATION,967,5185 NW 27TH AVE,25.82121134,-80.2406154,Miami Dade County,FL,2012,6,150
6/28/2012 21:09,PD120628245751,14,CONDUCT INVESTIGATION,967,2622 NW 49TH ST,25.81914616,-80.24006172,Miami Dade County,FL,2012,6,150
6/28/2012 21:15,PD120628245759,14,CONDUCT INVESTIGATION,862,2525 NW 62ND ST,25.83153265,-80.23973046,Miami Dade County,FL,2012,6,150
6/28/2012 21:29,PD120628245775,14,CONDUCT INVESTIGATION,917,3037 NW 60TH ST,25.82930341,-80.24585823,Miami Dade County,FL,2012,6,150
6/29/2012 21:36,PD120629247283,14,CONDUCT INVESTIGATION,917,5814 NW 29TH AVE,25.82775005,-80.24314452,Miami Dade County,FL,2012,6,150
6/29/2012 21:37, ,14,CONDUCT INVESTIGATION,917,3105 NW 61ST ST,25.83021109,-80.24733505,Miami Dade County,FL,2012,6,150
6/29/2012 22:13,PD120629247323,14,CONDUCT INVESTIGATION,918,2200 NW 57TH ST,25.82646172,-80.23384202,Miami Dade County,FL,2012,6,150
6/29/2012 22:18,PD120629247336,14,CONDUCT INVESTIGATION,917,5814 NW 29TH AVE,25.82775005,-80.24314452,Miami Dade County,FL,2012,6,150
6/30/2012 0:46,PD120630247500,14,CONDUCT INVESTIGATION,918,6182 NW 25TH AVE,25.83108169,-80.23917817,Miami Dade County,FL,2012,6,150
6/30/2012 12:54,PD120630248032,14,CONDUCT INVESTIGATION,966,4607 NW 31ST AVE,25.81642837,-80.24653572,Miami Dade County,FL,2012,6,150
6/30/2012 20:39,PD120630248584,14,CONDUCT INVESTIGATION,967,5200 NW 26TH AVE,25.82284109,-80.24004143,Miami Dade County,FL,2012,6,150
6/30/2012 21:52,PD120630248678,14,CONDUCT INVESTIGATION,918,2521 NW 56TH TER,25.8266558,-80.23912403,Miami Dade County,FL,2012,6,150
6/30/2012 22:10,PD120630248716,14,CONDUCT INVESTIGATION,917,3149 NW 60TH ST,25.82925524,-80.2481459,Miami Dade County,FL,2012,6,150
6/30/2012 22:28,PD120630248781,14,CONDUCT INVESTIGATION,1018,4501 NW 31ST AVE,25.81591522,-80.24634555,Miami Dade County,FL,2012,6,150
6/30/2012 22:35,PD120630248786,14,CONDUCT INVESTIGATION,966,4900 NW 27TH AVE,25.81943674,-80.24090082,Miami Dade County,FL,2012,6,150
6/30/2012 22:36,PD120630248753,14,CONDUCT INVESTIGATION,917,3035 NW 56TH ST,25.8258857,-80.24572191,Miami Dade County,FL,2012,6,150
7/1/2012 4:29,PD120701249169,14,CONDUCT INVESTIGATION,863,1817 NW 69TH TER,25.83798698,-80.2275725,Miami Dade County,FL,2012,7,151
7/1/2012 23:11,PD120701250145,14,CONDUCT INVESTIGATION,968,4930 NW 21ST AVE,25.82030521,-80.23074911,Miami Dade County,FL,2012,7,151
7/2/2012 16:53,PD120702251122,14,CONDUCT INVESTIGATION,918,2532 NW 56TH TER,25.82654095,-80.23924065,Miami Dade County,FL,2012,7,151
7/2/2012 21:40,PD120702251537,14,CONDUCT INVESTIGATION,968,NW 22ND AVE & NW 52ND ST,25.82267756,-80.23264587,Miami Dade County,FL,2012,7,151
7/2/2012 22:28,PD120702251596,14,CONDUCT INVESTIGATION,1019,NW 23RD AVE & NW 43RD ST,25.81485397,-80.23431435,Miami Dade County,FL,2012,7,151
7/3/2012 16:18,PD120703252505,14,CONDUCT INVESTIGATION,966,3096 NW 51ST ST,25.82050657,-80.24660432,Miami Dade County,FL,2012,7,151
7/3/2012 19:16,PD120703252752,14,CONDUCT INVESTIGATION,1021,4324 NW 19TH AVE,25.81540443,-80.22936733,Miami Dade County,FL,2012,7,151
7/3/2012 20:50,PD120703252894,14,CONDUCT INVESTIGATION,917,2951 NW 57TH ST,25.82685108,-80.24407445,Miami Dade County,FL,2012,7,151
7/3/2012 21:04,PD120703252926,14,CONDUCT INVESTIGATION,918,5901 NW 27TH AVE,25.82951889,-80.23999423,Miami Dade County,FL,2012,7,151
7/3/2012 21:11,PD120703252927,14,CONDUCT INVESTIGATION,967,5200 NW 26TH AVE,25.82284109,-80.24004143,Miami Dade County,FL,2012,7,151
7/3/2012 21:14,PD120703252918,14,CONDUCT INVESTIGATION,968,2153 NW 48TH ST,25.81908015,-80.2315269,Miami Dade County,FL,2012,7,151
7/3/2012 21:15,PD120703252921,14,CONDUCT INVESTIGATION,967,4648 NW 23RD CT,25.81715632,-80.23550421,Miami Dade County,FL,2012,7,151
7/3/2012 21:15,PD120703252940,14,CONDUCT INVESTIGATION,966,5103 NW 31ST AVE,25.82068997,-80.24669878,Miami Dade County,FL,2012,7,151
7/3/2012 21:17,PD120703252961,14,CONDUCT INVESTIGATION,8863,2155 NW 68TH ST,25.83584217,-80.23287953,Miami Dade County,FL,2012,7,151
7/3/2012 21:19,PD120703252962,14,CONDUCT INVESTIGATION,968,5117 NW 21ST AVE,25.82139723,-80.23047057,Miami Dade County,FL,2012,7,151
7/3/2012 21:22,PD120703252969,14,CONDUCT INVESTIGATION,966,3096 NW 51ST ST,25.82050657,-80.24660432,Miami Dade County,FL,2012,7,151
7/3/2012 21:23,PD120703252971,14,CONDUCT INVESTIGATION,966,2758 NW 54TH ST,25.8238694,-80.24140379,Miami Dade County,FL,2012,7,151
7/3/2012 21:26,PD120703252980,14,CONDUCT INVESTIGATION,917,2951 NW 57TH ST,25.82685108,-80.24407445,Miami Dade County,FL,2012,7,151
7/3/2012 21:26,PD120703252941,14,CONDUCT INVESTIGATION,968,2119 NW 48TH ST,25.81928711,-80.23091984,Miami Dade County,FL,2012,7,151
7/3/2012 21:27,PD120703252992,14,CONDUCT INVESTIGATION,967,2245 NW 51ST ST,25.82124402,-80.23349661,Miami Dade County,FL,2012,7,151
7/3/2012 21:31,PD120703252964,14,CONDUCT INVESTIGATION,967,5301 NW 24TH PL,25.82308323,-80.23806898,Miami Dade County,FL,2012,7,151
7/3/2012 21:35,PD120703252994,14,CONDUCT INVESTIGATION,968,2119 NW 48TH ST,25.81928711,-80.23091984,Miami Dade County,FL,2012,7,151
7/3/2012 21:42,PD120703252965,14,CONDUCT INVESTIGATION,1019,4534 NW 23RD CT,25.81625328,-80.23547293,Miami Dade County,FL,2012,7,151
7/3/2012 21:44,PD120703252966,14,CONDUCT INVESTIGATION,968,2129 NW 48TH ST,25.81910336,-80.23106525,Miami Dade County,FL,2012,7,151
7/3/2012 21:44,PD120703252967,14,CONDUCT INVESTIGATION,967,4625 NW 24TH AVE,25.81781572,-80.23597971,Miami Dade County,FL,2012,7,151
7/3/2012 21:46,PD120703252968,14,CONDUCT INVESTIGATION,918,2313 NW 57TH ST,25.82723834,-80.23535702,Miami Dade County,FL,2012,7,151
7/3/2012 21:59,PD120703252985,14,CONDUCT INVESTIGATION,862,6768 NW 23RD CT,25.8359047,-80.23608903,Miami Dade County,FL,2012,7,151
7/3/2012 22:12,PD120703253086,14,CONDUCT INVESTIGATION,1021,2143 NW 45TH ST,25.81631741,-80.23140011,Miami Dade County,FL,2012,7,151
7/3/2012 22:16,PD120703253036,14,CONDUCT INVESTIGATION,967,5227 NW 24TH CT,25.82245663,-80.23743843,Miami Dade County,FL,2012,7,151
7/3/2012 22:32,PD120703253061,14,CONDUCT INVESTIGATION,917,2765 NW 58TH ST,25.82759988,-80.24163286,Miami Dade County,FL,2012,7,151
7/3/2012 22:48,PD120703253064,14,CONDUCT INVESTIGATION,967,5238 NW 24TH CT,25.82287637,-80.23774818,Miami Dade County,FL,2012,7,151
7/4/2012 0:02,PD120704253181,14,CONDUCT INVESTIGATION,966,2995 NW 50TH ST,25.82032587,-80.24455377,Miami Dade County,FL,2012,7,151
7/4/2012 0:25,PD120704253187,14,CONDUCT INVESTIGATION,918,NW 25TH AVE & NW 55TH ST,25.82465776,-80.23878574,Miami Dade County,FL,2012,7,151
7/4/2012 0:45,PD120704253188,14,CONDUCT INVESTIGATION,966,5023 NW 30TH AVE,25.82023371,-80.24464695,Miami Dade County,FL,2012,7,151
7/4/2012 1:03,PD120704253207,14,CONDUCT INVESTIGATION,967,2256 NW 51ST TER,25.82186044,-80.23374111,Miami Dade County,FL,2012,7,151
7/4/2012 1:07,PD120704253226,14,CONDUCT INVESTIGATION,917,NW 29TH AVE & NW 62ND ST,25.8311354,-80.2431819,Miami Dade County,FL,2012,7,151
7/4/2012 1:11,PD120704253243,14,CONDUCT INVESTIGATION,1018,2761 NW 45TH ST,25.81605436,-80.24178756,Miami Dade County,FL,2012,7,151
7/4/2012 3:45,PD120704253327,14,CONDUCT INVESTIGATION,967,4625 NW 24TH AVE,25.81781572,-80.23597971,Miami Dade County,FL,2012,7,151
7/4/2012 16:48,PD120704253910,14,CONDUCT INVESTIGATION,968,1948 NW 47TH ST,25.81759186,-80.22889319,Miami Dade County,FL,2012,7,151
7/4/2012 17:52,PD120704253978,14,CONDUCT INVESTIGATION,916,6000 NW 32ND AVE,25.82866341,-80.24952975,Miami Dade County,FL,2012,7,151
7/4/2012 19:02,PD120704254045,14,CONDUCT INVESTIGATION,862,6315 NW 22ND CT,25.83264606,-80.23383793,Miami Dade County,FL,2012,7,151
7/4/2012 19:56,PD120704254120,14,CONDUCT INVESTIGATION,862,6641 NW 26TH AVE,25.8351696,-80.24007709,Miami Dade County,FL,2012,7,151
7/4/2012 20:01,PD120704254126,14,CONDUCT INVESTIGATION,917,2904 NW 59TH ST,25.8282125,-80.24317839,Miami Dade County,FL,2012,7,151
7/4/2012 20:05,PD120704254131,14,CONDUCT INVESTIGATION,3968,4741 NW 19TH AVE,25.81826678,-80.22834043,Miami Dade County,FL,2012,7,151
7/4/2012 20:22,PD120704254163,14,CONDUCT INVESTIGATION,967,2373 NW 51ST ST,25.82158031,-80.23600742,Miami Dade County,FL,2012,7,151
7/4/2012 20:37,PD120704254181,14,CONDUCT INVESTIGATION,1021,2150 NW 42ND ST,25.81363159,-80.23129263,Miami Dade County,FL,2012,7,151
7/4/2012 20:38,PD120704254198,14,CONDUCT INVESTIGATION,1018,2779 NW 43RD TER,25.81482444,-80.24203287,Miami Dade County,FL,2012,7,151
7/4/2012 20:47,PD120704254190,14,CONDUCT INVESTIGATION,967,4625 NW 24TH AVE,25.81781572,-80.23597971,Miami Dade County,FL,2012,7,151
7/4/2012 21:19,PD120704254233,14,CONDUCT INVESTIGATION,967,4625 NW 24TH AVE,25.81781572,-80.23597971,Miami Dade County,FL,2012,7,151
7/4/2012 21:53,PD120704254284,14,CONDUCT INVESTIGATION,967,2511 NW 48TH ST,25.81864884,-80.23905936,Miami Dade County,FL,2012,7,151
7/4/2012 22:12,PD120704254285,14,CONDUCT INVESTIGATION,967,2511 NW 48TH ST,25.81864884,-80.23905936,Miami Dade County,FL,2012,7,151
7/4/2012 22:12,PD120704254315,14,CONDUCT INVESTIGATION,917,3052 NW 56TH ST,25.82536131,-80.24602859,Miami Dade County,FL,2012,7,151
7/4/2012 22:24,PD120704254334,14,CONDUCT INVESTIGATION,1019,4407 NW 24TH AVE,25.81533989,-80.23634321,Miami Dade County,FL,2012,7,151
7/4/2012 22:26,PD120704254341,14,CONDUCT INVESTIGATION,917,3048 NW 57TH ST,25.82626268,-80.2459686,Miami Dade County,FL,2012,7,151
